step_index,time,alpha,acceptance_source,initial_objective,accepted_objective,strict_potential_descent,projected_residual,gauge_increment_residual,optimizer_iterations,optimizer_evaluations,optimizer_reported_success,optimizer_message,callback_count,qualifying_evaluation_index,geometry_finite,geometry_signed_volume,geometry_relative_volume,geometry_minimum_face_area_ratio,geometry_minimum_orientation_cosine,geometry_flipped_face_count,geometry_degenerate_face_count
469,4.6900000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
470,4.7000000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
471,4.71,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
472,4.7199999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
473,4.7300000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
474,4.7400000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
475,4.75,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
476,4.7599999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
477,4.7700000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
478,4.7800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
479,4.79,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
480,4.7999999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
481,4.8100000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
482,4.8200000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
483,4.8300000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
484,4.8399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
485,4.8500000000000005,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
486,4.8600000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
487,4.8700000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
488,4.8799999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
489,4.8899999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
490,4.9000000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
491,4.9100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
492,4.9199999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
493,4.9299999999999997,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
494,4.9400000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
495,4.9500000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
496,4.96,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
497,4.9699999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
498,4.9800000000000004,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
499,4.9900000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
500,5,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
